Intersection,CrashCount,Latitude,Longitude
CST BLUE BANKS AVE & CST BLUE PKWY,2,38.9737732,-94.440939
CST BELLEFONTAINE AVE & CST INDEPENDENCE BLVD,2,39.1061789,-94.54694699999999
ERM NORTH IS 29 MILE 56 & IS 29,2,39.2251259,-94.6505079
RP 226770 & US 24,2,39.083865,-94.5413747
BRIDGE A4991 & US 71,2,39.0966226,-94.5729289
CST BLUE RIDGE BLVD & CST WOODLAND AVE,2,38.8963299,-94.5715219
ERM SOUTH IS 29 MILE 114 & IS 29,2,39.2251259,-94.6505079
CST AGNES AVE & CST E 70TH ST,2,38.9996481,-94.55216519999999
CST CHERRY ST & CST E 75TH ST,2,38.9918526,-94.58261089999999
RP 903073 & US 50 MJ,2,38.934795,-94.5300736
CST E 12TH TER & CST FREMONT AVE,2,39.0965381,-94.50773919999999
CST NE 37TH ST & PVT N BRIGHTON TOWNHOUSES,2,39.1608693,-94.5215757
CST E 38TH ST & CST MONTGALL AVE,2,39.0572014,-94.552346
CST W 37TH ST & CST WYANDOTTE ST,2,39.0602726,-94.5882312
CST E 80TH ST & CST WAYNE AVE,2,38.9829153,-94.56921009999999
CST GLADSTONE BLVD & CST INDIANA AVE,2,39.1152864,-94.54184060000001
ERM NORTH IS 49 MILE 1826 & IS 49,2,35.322275,-94.2916567
CST E 43RD ST & PVT BLUE RIDGE CROSSING ENTRANCE,2,39.0437344,-94.43848779999999
CST CRYSTAL AVE & CST RUSKIN WAY,2,38.9203888,-94.4976145
CST NE VIVION RD & SP 69,2,39.185164,-94.5504088
CST CHERRY ST & CST GREGORY BLVD,2,38.997938,-94.5557097
PVT BASIE PL & PVT MOTEN PL,2,39.1016653,-94.5623183
RP 944965 & US 24,2,39.083865,-94.5413747
CO MO269N TO PARVIN RD W & CST NE PARVIN RD,2,39.168743,-94.5108184
CST N WYANDOTTE ST & CST NW 47TH ST,2,39.1787234,-94.58352909999999
CST E 33RD ST & CST FLORA AVE,2,39.0666805,-94.5656861
CST HILLCREST RD & CST LAWNDALE AVE,2,38.9736023,-94.5208432
CST N KLAMM RD & CST TOM WATSON PKWY,2,39.2106212,-94.65840209999999
IS 29 & RP 227474,2,44.0601515,-96.7587425
CST E 30TH ST & CST FOREST AVE,2,39.0722702,-94.5699295
CST CYPRESS AVE & CST E 107TH ST,2,38.9314134,-94.5355295
BRIDGE A1131 & IS 35,2,39.1522183,-94.5598183
CST CEDAR AVE & MO 291,2,39.26859899999999,-94.45413339999999
CST GUINOTTE AVE & CST MICHIGAN AVE,2,39.0997265,-94.5785667
CST E 11TH ST & RP 103740,2,39.0997265,-94.5785667
CST N OAK TRFY & CST NE 111TH ST,2,39.2947399,-94.5754226
CST E 79TH ST & CST WALLACE AVE,2,38.980734,-94.48919649999999
CST E 104TH ST & RP 227854,2,39.0997265,-94.5785667
CST BUDD PARK ESPLANADE & CST COLORADO AVE,2,39.1098974,-94.5200307
CO PASEO BLVD TO PASEO BLVD & CST THE PASEO,2,39.0261493,-94.5675748
CST ELLA FITZGERALD LN & PVT GILLESPIE PL,2,39.1002969,-94.5625451
CST E 57TH ST & CST EUCLID AVE,2,39.0231728,-94.5623932
CST CLARK AVE & CST W 43RD ST,2,39.049603,-94.59524909999999
CST N CHATHAM AVE & CST NW 59TH TER,2,39.2029619,-94.6444904
CST NW ROANRIDGE RD & EOR 29,2,39.0709343,-94.4772008
CST PENNSYLVANIA AVE & CST W 35TH ST,2,39.0649971,-94.5960825
CST E 123RD TER & CST HOLMES RD,2,38.9034645,-94.58501670000001
CST E 54TH ST & CST NORFLEET RD,2,39.0232185,-94.4301402
RP 903073 SJ & US 71,2,39.0966226,-94.5729289
ERM NORTH IS 435 MILE 488 & IS 435,2,39.0986945,-94.4876066
CST INDEPENDENCE BLVD & CST OLIVE ST,2,39.1063958,-94.5532508
ERM EAST IS 435 MILE 732 & US 50,2,38.8708787,-94.1545603
CRD STATE LINE RD & CST W 97TH ST,2,38.9521632,-94.6081596
CST E 42ND ST & CST VINEYARD RD,2,39.04971829999999,-94.5243678
CST SUMMIT ST & CST W 38TH ST,2,39.05812330000001,-94.59568039999999
ERM WEST IS 70 MILE 88 & IS 70,2,39.0726379,-94.52677
CST CONCORD AVE & CST GRAND DR,2,39.0317126,-94.58499069999999
CST E 86TH ST & CST OLDHAM RD,2,38.9673087,-94.5013638
RP 5522 & US 169,2,39.4769535,-94.5681
CO US69 TO MO1N & MO 1,2,39.1953361,-94.5485914
CST CRISP AVE & CST E 43RD ST,2,39.0441284,-94.4470769
IS 470 & RP 904629,2,39.0997265,-94.5785667
CST E 92ND TER & CST WALLACE AVE,2,38.956893,-94.4903044
CST E 103RD ST & RP 227854,2,39.0997265,-94.5785667
CST N BELVIDERE PKWY & CST N CONGRESS AVE,2,39.2323808,-94.668365
CST E 62ND ST & CST HOLMES ST,2,39.0143822,-94.5791467
CST NE BIRMINGHAM RD & RP 103679,2,39.0997265,-94.5785667
CST LONDON AVE & CST PARIS ST,2,39.3025047,-94.7140461
CST ACCESS RD & CST TRUMAN RD,2,39.0963998,-94.5833556
CST E 43RD ST & CST OLIVE ST,2,39.0483268,-94.55629839999999
CST CHERRY ST & CST GILLHAM RD,2,39.07075,-94.5777294
CST E 52ND ST & CST SOUTH BENTON ST,2,39.0318304,-94.55138629999999
CST BENNINGTON AVE & CST E 16TH ST,2,39.091948,-94.50567579999999
CST BRIGHTON AVE & CST E 31ST ST,2,39.0689902,-94.52506129999999
CST CHELSEA AVE & CST LISTER AVE,2,39.0405463,-94.5289384
ERM SOUTH IS 29 MILE 92 & IS 29,2,39.2251259,-94.6505079
CST N COLLEGE AVE & CST NE 118TH TER,2,39.3074795,-94.5396229
CST N OVERLAND DR & CST NW 56TH ST,2,39.196141,-94.6387915
CST E 8TH ST & CST MYRTLE AVE,2,39.1029619,-94.5354009
CST E 65TH ST & CST EDGEVALE RD,2,39.0091545,-94.5856726
ERM NORTH IS 35 MILE 108 & IS 35,2,37.9418219,-96.7515814
CST N RICHMOND AVE & CST NE 51ST ST,2,39.1846442,-94.49130570000001
CST N MAIN ST & CST NE 94TH ST,2,39.2638903,-94.5726701
CST BROOKSIDE BLVD & CST E 58TH ST,2,39.02235719999999,-94.5871512
CST E 87TH ST & CST NW RHINEHART RD,2,38.9702162,-94.4085972
CST ASKEW AVE & CST E 58TH ST,2,39.0210802,-94.5442132
CST AGNES AVE & CST E 18TH ST,2,39.0906682,-94.54717199999999
IS 35 & RP 901555,2,37.9418219,-96.7515814
CST CAMBRIDGE AVE & CST E 102ND ST,2,38.9402822,-94.51030399999999
CST N LEVEE RD & CST RIVER FRONT RD,2,39.1219676,-94.4697788
CST STATE LINE RD & CST W 57TH ST,2,39.0248634,-94.6076204
CST N ANITA AVE & CST NW 57TH ST,2,39.1976904,-94.63367559999999
BRIDGE A6250 & IS 470,2,38.9385182,-94.4986725
CST E 93RD ST & CST INDIANA AVE,2,38.9578169,-94.54950749999999
CST BROOKWOOD AVE & CST HIGHLAND AVE,2,39.0330309,-94.56557649999999
CST E 43RD ST & CST HOLMES ST,2,39.0490552,-94.5772143
EAST OF CST N CHURCH RD & PP AT 8301 N CHURCH RD,2,39.2431621,-94.45920029999999
CST E 87TH ST & CST HILLCREST RD EJ,2,38.9671615,-94.5147769
CST E 117TH TER & CST HOLMES RD,2,38.9148948,-94.5841852
CST ELMWOOD AVE & CST THOMPSON AVE,2,39.1073508,-94.52830449999999
CST ELMWOOD DR & CST RED BRIDGE RD,2,38.9240013,-94.535502
RP 5463 & RT W,2,39.1634972,-94.7893684
CST N GRANBY AVE & CST NW BARRY RD,2,39.24657089999999,-94.62684569999999
CST E 30TH ST & CST PARK AVE,2,39.0718026,-94.55622849999999
CST NE 100TH ST & CST NE STANLEY FARMS DR,2,39.2761911,-94.53034070000001
CST NW SHOAL CREEK PKWY & RP 1038273,2,39.2895558,-94.5794653
MO 210 & RP 1070570,2,39.0997265,-94.5785667
CST E 39TH ST & CST LAUREL AVE,2,39.0524163,-94.471719
CST EASTERN AVE & CST OLD SANTA FE RD,2,38.961843,-94.5028166
CST NE 96TH ST & CST NE SHOAL CREEK PKWY,2,39.2350307,-94.4916411
CST E 53RD ST & CST HARDESTY AVE,2,39.0290079,-94.52199209999999
IS 70 & RP 286695 EJ,2,39.1139719,-94.6164971
CST N ALBANY AVE & CST N BELLAIRE AVE,2,39.1156952,-94.5126945
CST E 53RD ST & CST NORFLEET RD,2,39.0242981,-94.4300829
CST N COSBY AVE & CST NW 63RD TER,2,39.2084012,-94.6483815
CST E 43RD ST & CST HIGHLAND AVE,2,39.048626,-94.5644228
IS 70 & RP 227647,2,39.1139719,-94.6164971
CST EMPIRE RD & CST RIVER FRONT RD,2,39.1339286,-94.5386824
CST MANHEIM RD & CST TROOST AVE,2,39.0578935,-94.5720298
CST HICKMAN MILLS DR & CST HILLCREST RD,2,38.9222945,-94.5232808
CST BELMONT AVE & CST E 14TH ST,2,39.0948143,-94.5101248
CST E 77TH ST & CST INDIANA AVE,2,38.9867324,-94.5481463
CST E 82ND PL & CST FOREST AVE,2,38.9785535,-94.5757909
CST 77TH ST & CST TROOST AVE,2,38.9879575,-94.57586049999999
CST 155TH ST & RP 227933,2,39.0997265,-94.5785667
CST N DENVER AVE & CST NE 62ND ST,2,39.20598750000001,-94.5187448
CST BRIGHTON AVE & CST E 20TH ST,2,39.0870489,-94.5243376
RP 6023 & US 169,2,39.4828319,-94.56951409999999
CST E 116TH TER & CST FOOD LN,2,38.9096189,-94.5056711
CST N CHATHAM AVE & CST NW 60TH TER,2,39.2039338,-94.6440997
CST NE 48TH ST & CST RANDOLPH RD,2,39.1805863,-94.4935801
CST CHELSEA AVE & CST E 24TH ST SJ,2,39.0820639,-94.526671
CST E 27TH TER & CST MCGEE TRFY,2,39.0768257,-94.580103
CST E 113TH TER & CST NORTON AVE,2,38.9197863,-94.5444342
CST COLLEGE AVE & CST RED BRIDGE RD,2,38.9246793,-94.55257619999999
CST W 73RD ST & CST WYANDOTTE ST,2,38.9958925,-94.5916802
BRIDGE A2745 & US 71,2,39.0966226,-94.5729289
CST N CAROLANE & CST N OAK TRFY,2,39.1860873,-94.5741738
CST E 17TH ST & CST WHITE AVE,2,39.0903062,-94.5126222
CST E 112TH TER & CST SYCAMORE TER,2,38.9229572,-94.4990953
CST E 43RD ST & CST W GILLHAM RD,2,39.0492363,-94.5830319
CST CITADEL DR & CST E 61ST TER,2,39.0143923,-94.5647181
CST N TULLIS AVE & CST NE 74TH TER,2,39.2260317,-94.4859038
CST BELLEFONTAINE AVE & CST E 35TH ST,2,39.062466,-94.5475242
CST E 81ST ST & CST THE PASEO,2,38.9799656,-94.56704889999999
CST E 81ST ST & CST KENWOOD AVE,2,38.98092949999999,-94.5819693
CST E 117TH PL & CST FOOD LN,2,38.912082,-94.50549400000001
CST E 12TH ST & CST TRUMAN RD,2,39.0963998,-94.5833556
ERM NORTH IS 435 MILE 396 & IS 435,2,39.1945658,-94.76269
RP 279460 & US 71,2,39.0966226,-94.5729289
CST W 31ST TER & CST WYANDOTTE ST,2,39.0698966,-94.5881634
CST E 80TH ST & CST LYDIA AVE,2,38.9830035,-94.57145299999999
BRIDGE L0659 & IS 35,2,39.1522183,-94.5598183
CST CLEVELAND AVE & CST E 20TH ST,2,39.0874992,-94.5381622
CST N EWING AVE & CST NE 38TH ST,2,39.1629349,-94.50053469999999
CST N SEARCY CREEK PKWY & NOR 210,2,39.1545717,-94.4674
CST N DAVIDSON RD & CST N HIGHLAND AVE,2,39.1753124,-94.55882140000001
IS 670 & US 40,2,39.0962819,-94.5676299
CST N ROANRIDGE RD & CST NW LP COOKINGHAM DR,2,39.3112495,-94.6999611
CST E 149TH TER & CST W FRONTAGE RD,2,38.8535735,-94.5291297
CST EQUITABLE RD & CST UNIVERSAL AVE,2,39.1379313,-94.505343
CST E 103RD ST & CST LOCUST ST,2,38.9411831,-94.5867306
ERM EAST IS 435 MILE 736 & US 50,2,38.8708787,-94.1545603
ERM NORTH IS 435 MILE 690 & IS 435,2,39.0986945,-94.4876066
ERM NORTH IS 49 MILE 1774 & US 71,2,35.322275,-94.2916567
CST SUMMIT ST & CST W 45TH ST,2,39.0460652,-94.59603369999999
CST N MERCIER ST & CST NW 77TH TER,2,39.2196442,-94.5964599
CST N BROADWAY & CST N BROADWAY ST,2,39.0618805,-94.5904735
CST E 86TH ST & CST WINCHESTER AVE,2,38.969254,-94.507646
CST E 54TH ST & CST E 54TH ST,2,39.0232803,-94.4316247
CST E 18TH ST & CST LISTER AVE,2,39.0899791,-94.5269201
CST BROOKLYN AVE & CST E 60TH TER,2,39.0178181,-94.5603758
CST E 40TH ST & CST MONROE AVE,2,39.0532107,-94.5410301
IS 70 & RP 5923 WJ,2,39.1139719,-94.6164971
CST E 96TH TER & CST SPRING VALLEY RD,2,38.9500756,-94.4870277
CST E 43RD ST & CST SOUTH BENTON AVE,2,39.0481053,-94.550518
CST MYRTLE AVE & CST NORTON AVE,2,39.0752002,-94.5353473
CST E 5TH ST & CST GILLIS ST,2,39.1106821,-94.5710345
CST N TULLIS DR & CST NE 97TH ST,2,39.2691661,-94.4841323
CST JEFFERSON ST & CST W 18TH ST,2,39.032978,-96.8314269
CST PALMER AVE & US 40,2,39.0685683,-94.4999723
CST GARFIELD AVE & CST NE ENGLEWOOD RD,2,39.1954318,-94.5550671
CST E 51ST ST & CST WOODLAND AVE,2,39.0341434,-94.5640639
CST E 66TH TER & CST ROCKHILL RD,2,39.0243631,-94.5762978
CST CLEVELAND AVE & CST E 11TH ST,2,39.0996143,-94.5375533
CST N BRISTOL AVE & CST N CORRINGTON AVE,2,39.2214433,-94.49519409999999
CST E 40TH ST & CST PARK AVE,2,39.0537601,-94.5571672
CST N TRACY AVE & CST NE COOKINGHAM DR,2,39.3036633,-94.56382099999999
CST E 60TH ST & CST WALROND AVE,2,39.0173923,-94.5489295
CST ELMA ST & CST PROSPECT AVE,2,39.1091668,-94.5506848
CST E 19TH ST & CST HOLMES ST,2,39.0902049,-94.57553019999999
CST N DENVER AVE & CST NE 49TH ST,2,39.1825285,-94.5189535
ERM EAST IS 70 MILE 70 & IS 70,2,39.0726379,-94.52677
ERM EAST IS 435 MILE 752 & IS 435,2,39.0986945,-94.4876066
IS 70 & RP 6070 WJ,2,39.1139719,-94.6164971
CST N DONNELL AVE & CST NE 115TH ST,2,39.30181,-94.5698801
CST AMIE ST & CST GARFIELD AVE,2,39.1086094,-94.5570094
CST E 11TH ST & CST OAKLEY AVE,2,39.098928,-94.51681119999999
CST CAMBRIDGE AVE & CST E 17TH ST,2,39.0920799,-94.5644746
CST N BROADWAY BLVD & RP 282760,2,39.0997265,-94.5785667
CST LOOKOUT POINT DR & CST RESERVOIR DR,2,39.1149324,-94.5549093
PP PARKING LOT AT 3110 PROSPECT AVE & WEST OF CST PROSPECT AVE,2,38.8451706,-94.5649193
CST EDGEVALE RD & CST GREGORY BLVD,2,38.9997675,-94.5972553
CST BLUE RIDGE BLVD & CST E 130TH ST,2,38.8899127,-94.5770807
CST E 7TH ST & CST WINNER RD,2,39.1024816,-94.5124002
CST BELLEVIEW AVE & CST W 26TH ST,2,39.08046849999999,-94.5964813
CST E 72ND ST & CST SYCAMORE AVE,2,38.9937124,-94.4943421
CST N JACKSON AVE & CST NE 43RD TER,2,39.17230300000001,-94.53065149999999
IS 435 & RP 5409,2,39.1945658,-94.76269
BRIDGE A2351 & RT W,2,39.100553,-94.5824337
CST BEACON AVE & CST RED BRIDGE RD,2,38.923017,-94.51768919999999
CST E 72ND ST & CST SOUTH BENTON ST,2,38.9960755,-94.55351139999999
CST N HIGHLAND AVE & CST NE 48TH TER,2,39.1816535,-94.55887249999999
IS 435 & RP 103629,2,39.1945658,-94.76269
CST N NORTHWOOD RD & CST NW 57TH TER,2,39.1990236,-94.63159309999999
CST N INDIANA AVE SJ & MO 1,2,39.1953361,-94.5485914
ERM SOUTH IS 435 MILE 630 & IS 435,2,39.0986945,-94.4876066
ERM SOUTH IS 435 MILE 696 & IS 435,2,39.0986945,-94.4876066
IS 29 & RP 1039726 SJ,2,44.0601515,-96.7587425
CST 72ND ST & RP 103622,2,39.0997265,-94.5785667
IS 435 SJ & RP 6020,2,39.1945658,-94.76269
BRIDGE A3136 & IS 670,2,39.096553,-94.5872728
CST DRURY AVE & CST E 22ND ST,2,39.0850539,-94.5186652
CST E 125TH ST & CST HOLMES RD,2,38.8996521,-94.5852834
CST DENVER AVE & CST E 87TH ST,2,38.9693029,-94.5642226
CST E 63RD ST & CST MC GEE ST,2,39.0137139,-94.58493399999999
CST CAMPBELL ST & CST E 26TH ST,2,39.0795662,-94.57356279999999
CST E 29TH ST & CST WALROND AVE,2,39.0724774,-94.54617780000001
CST E 53RD ST & CST GARFIELD AVE,2,39.0303675,-94.5607886
CST E 58TH ST & CST NEWTON AVE,2,39.0201862,-94.5076667
BRIDGE A1113 & RP 944961,2,39.0997265,-94.5785667
US 24 EJ & US 40,2,39.0685683,-94.4999723
MO 1 & MO 152,2,39.2549704,-94.6047934
CST MERCIER ST & CST W 41ST ST,2,39.0541786,-94.6017677
CST N GENESSEE ST & CST NW 63RD TER,2,39.2097062,-94.5998767
ERM EAST IS 435 MILE 420 & IS 435,2,39.1945658,-94.76269
IS 49 & RP 5468,2,35.322275,-94.2916567
BRIDGE L0701 & IS 29,2,39.2251259,-94.6505079
CST BALTIMORE AVE & CST W 8TH ST,2,39.1045356,-94.5843093
ERM SOUTH IS 435 MILE 698 & IS 435,2,39.0986945,-94.4876066
RP 1039245 & US 71,2,39.0966226,-94.5729289
ERM EAST IS 435 MILE 406 & IS 435,2,39.1945658,-94.76269
CST FORESTER RD & CST UNION AVE,2,39.1044906,-94.5945043
CST E 19TH ST & CST MONROE AVE,2,39.0889528,-94.53923879999999
CST MILL CREEK PKWY & CST W 48TH ST,2,39.0406377,-94.5959078
CST OAKWOOD DR & CST OLDHAM RD,2,38.9833706,-94.5080501
CST ANTIOCH RD & IS 35,2,39.1729309,-94.5488845
CST N MC GEE ST & CST NE 106TH ST,2,39.2864685,-94.5767674
CST MADISON AVE & CST SANTA FE TRL,2,38.9604264,-94.5762092
CST E 48TH ST & CST PALMER AVE,2,39.0374451,-94.495406
CST BANNISTER RD & CST MADISON,2,38.9563586,-94.60198249999999
CST BENNINGTON AVE & CST E 18TH ST,2,39.0869705,-94.50592189999999
CST E 49TH ST & CST EASTERN AVE,2,39.0341252,-94.499156
CST GREENWOOD RD & CST RUSKIN WAY,2,38.9192806,-94.49283539999999
CST HOLMES ST & CST NE 46TH ST,2,39.1774673,-94.5720673
BRIDGE A9237 & IS 435,2,39.1339451,-94.4991332
RP 1039731 & US 71,2,39.0966226,-94.5729289
BRIDGE A4058 & MO 9,2,39.1662941,-94.6015551
CST LONGVIEW CT & CST LONGVIEW RD,2,38.9145854,-94.487962
IS 29 & RP 1039244,2,44.0601515,-96.7587425
CST BLUE RIDGE CUTOFF & US 40,2,39.0598778,-94.47216829999999
CST E 45TH TER & CST PITTMAN RD,2,39.0396612,-94.46189749999999
CST BELL ST & CST W 46TH ST,2,39.0446107,-94.60663369999999
CST AGNES AVE & CST E 55TH ST,2,39.0263959,-94.5510485
CST ASKEW AVE & CST E 28TH ST,2,39.0749216,-94.5410883
CST CYPRESS AVE & CST E 19TH ST,2,39.0886478,-94.53029079999999
CST W FRONTAGE RD & MO 150 NJ,2,38.8580261,-94.5280586
ERM SOUTH IS 35 MILE 14 & IS 35,2,39.1522183,-94.5598183
CST E 111TH ST & CST GREENWOOD RD,2,38.921233,-94.49200189999999
CST N OAK TRFY & CST NE 103RD ST,2,39.2809193,-94.57564529999999
CST JEFFERSON ST & CST NICHOLS RD,2,39.0412606,-94.5917078
CST E 35TH ST & CST KENSINGTON AVE,2,39.0619975,-94.5324912
CST N BOOTH AVE & CST NE SHOAL CREEK VALLEY DR SJ,2,39.2467575,-94.4751713
CST E 58TH ST & CST MANCHESTER AVE,2,39.0195618,-94.4954602
ERM WEST IS 70 MILE 54 & IS 70,2,39.0726379,-94.52677
CST E 53RD ST & CST MICHIGAN AVE,2,39.0304568,-94.56311679999999
CST NORLEDGE AVE & CST TOPPING AVE,2,39.1159212,-94.5138539
CST SUNSET DR & CST W 55TH ST,2,39.0278406,-94.5928408
CO E 31ST ST TO VAN BRUNT BLVD & CST VAN BRUNT BLVD,2,39.0923575,-94.5235062
BRIDGE A4863 & CST E 63RD ST,2,39.0074966,-94.431941
CST E 24TH TER & CST GARFIELD AVE,2,39.0820287,-94.5581299
CST ANTIOCH RD & CST NE 48TH ST,2,39.1808439,-94.5489419
BRIDGE A3980 & CST BANNISTER RD,2,38.9520759,-94.5012661
CST ROANOKE RD & CST W 41ST PL,2,39.0546591,-94.5986269
CST E 65TH ST & CST MAIN ST,2,39.0102808,-94.588578
CST JEFFERSON ST & CST W 31ST ST,2,39.0714453,-94.5961972
MO 12 & RP 5909,2,39.0997265,-94.5785667
CST PROSPECT AVE & CST RESERVOIR DR,2,39.1115858,-94.55208669999999
CST CHARLOTTE ST & CST E 33RD ST,2,39.0670329,-94.57558689999999
CST W 73RD ST & CST WASHINGTON ST,2,38.99602369999999,-94.595152
CST AVENIDA CESAR E CHAVEZ & CST MERCIER ST,2,39.0860197,-94.59954599999999
CST E 100TH ST & CST EASTERN AVE,2,38.9417449,-94.5037404
CST BALTIMORE AVE & CST W 40TH WAY,2,39.0530522,-94.58750479999999
CST ARNO RD & CST WARD PKWY,2,39.0040889,-94.6031118
CST N NORTHWOOD RD & CST NW 56TH ST,2,39.196092,-94.635614
RP 6113 & US 50,2,38.9376825,-94.5123169
CST E 58TH ST & CST MICHIGAN AVE,2,39.0213945,-94.56366159999999
BRIDGE A6510 & RP 5468,2,39.0997265,-94.5785667
CST W 33RD ST & CST WYOMING ST,2,39.067572,-94.6040909
MO 350 & SOR 350,2,38.9737736,-94.440939
CST E 33RD ST & CST VIRGINIA AVE,2,39.0667651,-94.5681989
CST ACCESS RD & CST CORRINGTON AVE,2,39.0997265,-94.5785667
BRIDGE A6683 & MO 152,2,39.2549704,-94.6047934
CST N LOCUST ST & CST NE 42ND ST,2,39.17111190000001,-94.5749319
CST CHESTNUT AVE & CST E 81ST ST,2,38.9798177,-94.55551050000001
CST MADISON ST & CST W 79TH ST,2,38.9852613,-94.5990225
CST CHESTNUT AVE & CST E 57TH ST,2,39.0228514,-94.55332000000001
CST CLEVELAND AVE & CST E 53RD TER,2,39.0296724,-94.5411321
CST BROADWAY BLVD & CST WASHINGTON ST,2,39.0541315,-94.5909109
CST BLUE PKWY & CST BLUE RIDGE BLVD,2,38.9424399,-94.5084136
CST N SPUR DR & CST NW PRAIRIE VIEW RD,2,39.23392279999999,-94.65875229999999
CST N PLATTE PURCHASE DR & CST N PLATTE PURCHASE DR,2,39.2615368,-94.6026574
CST N LAWN AVE & CST N PINE GROVE DR,2,39.281469,-94.5245137
CST BRIGHTON AVE & CST BUDD PARK ESPLANADE,2,39.1108999,-94.5234651
CST E 72ND ST & CST HIGHLAND AVE,2,38.9966711,-94.5673576
CST BELLEVIEW AVE & CST W 25TH ST,2,39.0823438,-94.59631069999999
CST E 50TH ST & CST EASTERN AVE,2,39.0325756,-94.49922409999999
CST BLUE RIDGE BLVD & CST E 129TH TER,2,38.8928839,-94.5764368
CST NE SHOAL CREEK VALLEY DR & CST NE SHOAL CREEK VALLEY DR TO N BOOTH AVE,2,39.2528461,-94.478802
CST NORLEDGE AVE & CST QUINCY AVE,2,39.1161938,-94.5220061
CST BENNINGTON AVE & CST INDEPENDENCE AVE,2,39.1047045,-94.5051563
CST E 50TH ST & CST PARK AVE,2,39.0357096,-94.5581409
CST N CHERRY ST & CST NE ENGLEWOOD RD,2,39.1956372,-94.57355919999999
CST E 41ST ST & CST KENSINGTON AVE,2,39.0513283,-94.5330589
CST E 17TH ST & CST LYDIA AVE,2,39.0929028,-94.5658294
CST CYPRESS AVE & CST SMART AVE,2,39.1091992,-94.5293837
CST E 85TH ST & RP 227786,2,39.0997265,-94.5785667
MO 152 & RP 1073191,2,39.2556341,-94.603027
CST E 44TH ST & CST GARFIELD AVE,2,39.046644,-94.55988409999999
CST COLLEGE AVE & CST E 62ND ST,2,39.0138719,-94.5479525
MO 9 & RP 905996,2,39.0997265,-94.5785667
CST COLLEGE AVE & CST E 105TH TER,2,38.9346603,-94.55157249999999
CST N REVERE AVE & CST NW 63RD ST,2,39.2081163,-94.6516129
CST E 67TH ST & CST JACKSON AVE,2,39.004462,-94.5379337
CST STATE LINE RD & CST W 40TH ST,2,39.0553886,-94.60730439999999
CST N ROANRIDGE RD & RP 283934,2,39.0997265,-94.5785667
BRIDGE L0658 & IS 29,2,39.2251259,-94.6505079
IS 35 & US 169 NJ,2,40.0583238,-74.4056612
CST SUNSET DR & CST WARD PKWY,2,39.0273676,-94.6028865
CST E 8TH ST & CST HIGHLAND AVE,2,39.1037998,-94.5615945
CST CHOUTEAU TRAFFICWAY & IS 35,2,39.1843686,-94.5412689
CST E 23RD ST & CST WALROND AVE,2,39.0843598,-94.5456212
CST W 50TH TER & CST WARD PKWY,2,39.03638309999999,-94.60174549999999
CST BALES AVE & CST E MEYER BLVD,2,39.0074066,-94.5459498
CST E 147TH ST & RT D,2,38.8600594,-94.58562649999999
CST INDEPENDENCE AVE & CST STONEWALL CT,2,39.1063509,-94.5520327
CST E 36TH ST & CST WOODLAND AVE,2,39.061136,-94.56256669999999
CST E 57TH ST & CST GARFIELD AVE,2,39.0231328,-94.56122730000001
CST ASKEW AVE & CST LEXINGTON AVE,2,39.1104372,-94.538865
BRIDGE A5174 & US 71,2,39.0966226,-94.5729289
CST BELLEFONTAINE AVE & CST E 13TH ST,2,39.09733230000001,-94.54610989999999
ERM EAST IS 70 MILE 22 & IS 70,2,39.0726379,-94.52677
CST NW PRAIRIE VIEW RD SJ & MO 9,2,39.1662941,-94.6015551
CST CENTRAL ST & CST W 37TH ST,2,39.0603141,-94.5893302
CST 47TH ST & CST WESTRIDGE RD,2,39.0365153,-94.43884519999999
CST 49TH ST & CST VERMONT AVE,2,39.0326031,-94.44422379999999
CST NW OLD VIEW HIGH RD & CST VIEW HIGH DR,2,38.93089940000001,-94.44984649999999
CST QUINCY AVE & CST ST JOHN AVE,2,39.1125813,-94.52220489999999
CST ADMIRAL BLVD & CST MCGEE ST,2,39.1053515,-94.579566
CST E 12TH TER & CST MERSINGTON AVE,2,39.0975082,-94.53670559999999
IS 435 & RP 227516,2,39.1945658,-94.76269
ERM NORTH IS 29 MILE 28 & IS 35,2,44.0601515,-96.7587425
CST N TIFFANY SPRINGS PKWY & RP 1042657,2,39.0997265,-94.5785667
CST W 50TH ST & CST WESTWOOD TER,2,39.0372747,-94.6035533
CST RICHARDS RD & RP 934559,2,39.0997265,-94.5785667
CST N ST CLAIR AVE & CST NW 86TH ST,2,39.2499792,-94.6474205
CST E 103RD TER & CST PALMER AVE,2,38.9370158,-94.50008989999999
CST CORRINGTON AVE & CST RUSKIN WAY,2,38.9203165,-94.50360909999999
RP 5515 & US 169,2,39.4769535,-94.5681
CST LONGVIEW RD & WOR 49 WJ,2,39.0997265,-94.5785667
ERM NORTH IS 435 MILE 612 & IS 435,2,39.0986945,-94.4876066
CST E 42ND ST & CST TRACY AVE,2,39.0506302,-94.5700123
CST N REYNOLDS & CST N STILLWELL ST,2,39.1430962,-94.5174958
CST COLLEGE AVE & CST E 30TH TER,2,39.071414,-94.5446477
CST E 82ND ST & CST LYDIA AVE,2,38.9792724,-94.5716528
CST CLEVELAND AVE & CST E 114TH TER,2,38.9183447,-94.5466417
MO 350 & RP 1085986,2,39.0997265,-94.5785667
CST N BELMONT AVE & CST NE PARVIN RD,2,39.1696896,-94.5080875
